:START_ID(Person),rank:int,:END_ID(Person)
272, 1, 7468
272, 2, 7496
272, 3, 3020
272, 4, 2811
272, 5, 7772
272, 6, 5478
272, 7, 5194
273, 0, 490
273, 1, 9666
273, 2, 1407
273, 3, 1322
274, 0, 4181
274, 1, 5406
274, 2, 7864
274, 3, 9948
274, 4, 7268
274, 5, 7132
274, 6, 8875
274, 7, 4957
275, 0, 6095
275, 1, 3518
275, 2, 3795
275, 3, 9798
275, 4, 1336
275, 5, 9440
275, 6, 932
275, 7, 6805
276, 0, 5199
276, 1, 7114
276, 2, 2470
276, 3, 4207
276, 4, 6671
276, 5, 7753
276, 6, 352
276, 7, 5495
276, 8, 4838
277, 0, 2035
277, 1, 3867
278, 0, 2068
278, 1, 5145
278, 2, 996
278, 3, 4784
278, 4, 2094
278, 5, 4045
278, 6, 2736
279, 0, 7471
279, 1, 7714
279, 2, 2764
279, 3, 7390
279, 4, 3898
280, 0, 282
280, 1, 9800
280, 2, 8285
280, 3, 7170
280, 4, 4939
280, 5, 5663
280, 6, 8669
280, 7, 4177
281, 0, 1949
281, 1, 2854
281, 2, 2936
281, 3, 7310
281, 4, 2065
282, 0, 280
282, 1, 4188
282, 2, 510
283, 0, 7776
283, 1, 2206
283, 2, 6675
283, 3, 5774
283, 4, 5864
284, 0, 7369
285, 0, 2454
285, 1, 7931
285, 2, 3538
285, 3, 5625
285, 4, 7854
285, 5, 2159
286, 0, 1101
286, 1, 7479
286, 2, 2564
286, 3, 9145
286, 4, 7407
286, 5, 2416
286, 6, 202
286, 7, 8812
287, 0, 8526
287, 1, 2186
287, 2, 295
287, 3, 2330
287, 4, 1821
287, 5, 1734
287, 6, 1513
287, 7, 8445
287, 8, 9795
288, 0, 7292
288, 1, 4898
288, 2, 4322
288, 3, 6334
288, 4, 8101
288, 5, 8497
289, 0, 3345
289, 1, 3448
289, 2, 5434
290, 0, 5422
291, 0, 4016
291, 1, 9394
291, 2, 5269
291, 3, 99
291, 4, 891
292, 0, 555
292, 1, 3710
292, 2, 5507
292, 3, 2099
292, 4, 5592
292, 5, 3800
293, 0, 860
293, 1, 1391
293, 2, 4185
293, 3, 8476
293, 4, 5380
293, 5, 4107
293, 6, 9471
293, 7, 932
294, 0, 3583
294, 1, 4686
294, 2, 2683
294, 3, 9283
294, 4, 2719
295, 0, 6032
295, 1, 7325
295, 2, 1971
295, 3, 5069
295, 4, 2851
295, 5, 1797
295, 6, 9232
295, 7, 216
296, 0, 9923
296, 1, 746
296, 2, 4794
296, 3, 1169
296, 4, 39
296, 5, 2114
297, 0, 5276
297, 1, 6772
298, 0, 2601
298, 1, 1453
298, 2, 1697
298, 3, 5370
298, 4, 6275
298, 5, 6132
299, 0, 7779
299, 1, 9213
299, 2, 7686
299, 3, 6642
299, 4, 2143
300, 0, 1667
300, 1, 5073
300, 2, 9110
300, 3, 3168
300, 4, 8676
300, 5, 7335
301, 0, 8339
301, 1, 9634
301, 2, 8927
301, 3, 3209
301, 4, 7522
302, 0, 6341
302, 1, 135
303, 0, 4729
303, 1, 6449
303, 2, 3323
303, 3, 229
303, 4, 1791
304, 0, 964
304, 1, 1397
304, 2, 7120
304, 3, 3855
304, 4, 6226
304, 5, 2771
304, 6, 8890
305, 0, 2732
305, 1, 9732
305, 2, 2757
305, 3, 5733
305, 4, 3412
305, 5, 3931
305, 6, 7952
305, 7, 6914
305, 8, 2227
305, 9, 3137
305, 10, 2295
306, 0, 2463
306, 1, 8741
306, 2, 5886
306, 3, 8054
307, 0, 9227
307, 1, 9678
307, 2, 6876
307, 3, 818
307, 4, 31
307, 5, 1777
307, 6, 8856
307, 7, 2462
308, 0, 6700
308, 1, 8990
308, 2, 9342
308, 3, 133
309, 0, 2132
309, 1, 3230
309, 2, 7127
309, 3, 7335
309, 4, 2045
309, 5, 4036
309, 6, 5837
309, 7, 9848
309, 8, 7729
309, 9, 5552
310, 0, 7878
310, 1, 6651
310, 2, 9202
310, 3, 3933
310, 4, 5995
310, 5, 2272
310, 6, 1749
310, 7, 8231
311, 0, 5708
311, 1, 3624
311, 2, 1825
311, 3, 39
311, 4, 5494
311, 5, 3076
311, 6, 1135
311, 7, 6788
311, 8, 1036
311, 9, 377
311, 10, 1062
311, 11, 5111
311, 12, 3934
311, 13, 2133
311, 14, 5910
312, 0, 6959
312, 1, 1883
312, 2, 3662
312, 3, 6293
312, 4, 9868
312, 5, 8265
313, 0, 8833
313, 1, 6512
313, 2, 6728
313, 3, 8858
314, 0, 6826
314, 1, 2031
314, 2, 5680
314, 3, 4875
314, 4, 5165
314, 5, 2626
314, 6, 1513
314, 7, 9479
314, 8, 8399
314, 9, 6256
315, 0, 24
315, 1, 2844
315, 2, 697
315, 3, 4816
315, 4, 7870
315, 5, 4051
316, 0, 9850
316, 1, 2490
317, 0, 2055
317, 1, 2599
318, 0, 829
318, 1, 3713
318, 2, 444
318, 3, 747
318, 4, 5345
318, 5, 4012
319, 0, 7925
319, 1, 4654
319, 2, 4571
319, 3, 7608
319, 4, 2376
320, 0, 2786
320, 1, 6324
320, 2, 3792
320, 3, 1413
321, 0, 7358
321, 1, 8204
321, 2, 7339
321, 3, 843
321, 4, 7981
321, 5, 8868
322, 0, 6531
322, 1, 4980
322, 2, 1525
322, 3, 7427
323, 0, 5972
323, 1, 928
323, 2, 4957
323, 3, 2751
323, 4, 5263
323, 5, 6857
323, 6, 9291
323, 7, 8458
323, 8, 5762
324, 0, 4754
324, 1, 8649
324, 2, 5597
324, 3, 7833
324, 4, 7632
324, 5, 442
324, 6, 3265
324, 7, 3181
324, 8, 8237
324, 9, 7728
325, 0, 6689
325, 1, 2038
325, 2, 2302
325, 3, 7073
325, 4, 3117
325, 5, 1454
325, 6, 7700
326, 0, 6078
326, 1, 5128
326, 2, 5153
326, 3, 5823
326, 4, 6294
327, 0, 7008
327, 1, 9423
327, 2, 7323
328, 0, 7567
329, 0, 1515
329, 1, 3960
329, 2, 874
329, 3, 1085
329, 4, 4470
329, 5, 8897
329, 6, 6851
329, 7, 5437
329, 8, 5659
329, 9, 5760
329, 10, 390
330, 0, 6383
330, 1, 4489
330, 2, 4807
330, 3, 6841
330, 4, 1359
330, 5, 3721
330, 6, 8676
330, 7, 3942
330, 8, 1077
331, 0, 4259
331, 1, 2855
331, 2, 8131
331, 3, 3746
331, 4, 2400
331, 5, 4535
332, 0, 7769
332, 1, 3907
332, 2, 5719
332, 3, 6294
332, 4, 4639
332, 5, 5563
332, 6, 721
332, 7, 5092
333, 0, 7806
333, 1, 8523
333, 2, 5488
333, 3, 6749
333, 4, 2546
333, 5, 5087
334, 0, 5043
334, 1, 2619
334, 2, 2071
335, 0, 7980
335, 1, 8021
335, 2, 7872
335, 3, 908
335, 4, 6854
336, 0, 3427
336, 1, 2382
337, 0, 1855
337, 1, 7979
338, 0, 10
338, 1, 9
338, 2, 7372
338, 3, 4711
339, 0, 9314
339, 1, 6805
339, 2, 3763
340, 0, 4065
340, 1, 7487
340, 2, 5837
340, 3, 529
340, 4, 7163
340, 5, 3455
340, 6, 7898
340, 7, 4772
341, 0, 1765
341, 1, 3855
341, 2, 5476
341, 3, 6424
341, 4, 8002
341, 5, 8274
341, 6, 2459
342, 0, 5078
342, 1, 144
343, 0, 639
343, 1, 2321
343, 2, 9380
343, 3, 8690
344, 0, 6277
344, 1, 4673
344, 2, 5167
344, 3, 4661
344, 4, 7498
344, 5, 7322
344, 6, 7047
344, 7, 6814
344, 8, 2888
345, 0, 1444
345, 1, 59
345, 2, 700
345, 3, 7890
345, 4, 6869
345, 5, 3929
346, 0, 2582
346, 1, 7356
346, 2, 7733
346, 3, 3440
346, 4, 9616
346, 5, 2243
346, 6, 831
347, 0, 8885
347, 1, 9788
347, 2, 2936
347, 3, 1372
347, 4, 7765
347, 5, 8288
347, 6, 1806
347, 7, 3142
348, 0, 8767
348, 1, 2854
348, 2, 6140
349, 0, 5184
349, 1, 9495
349, 2, 7695
349, 3, 5955
350, 0, 2873
350, 1, 3370
350, 2, 9450
350, 3, 1780
350, 4, 3030
350, 5, 9135
350, 6, 4937
350, 7, 2274
350, 8, 9625
351, 0, 279
351, 1, 3915
351, 2, 9668
351, 3, 6516
351, 4, 4575
352, 0, 7955
352, 1, 2005
352, 2, 3223
352, 3, 1439
352, 4, 3039
352, 5, 3572
352, 6, 7915
352, 7, 171
353, 0, 6376
353, 1, 5520
353, 2, 1796
353, 3, 4943
353, 4, 5444
354, 0, 7414
354, 1, 2712
354, 2, 4225
354, 3, 3869
354, 4, 7945
355, 0, 5353
356, 0, 1740
356, 1, 2932
356, 2, 4598
356, 3, 5643
356, 4, 4795
356, 5, 2837
356, 6, 4668
356, 7, 2458
356, 8, 3974
356, 9, 2309
357, 0, 4140
357, 1, 5054
357, 2, 298
357, 3, 9254
357, 4, 27
358, 0, 674
358, 1, 4275
358, 2, 7007
359, 0, 6971
359, 1, 3847
360, 0, 7281
360, 1, 724
360, 2, 304
360, 3, 216
360, 4, 6171
361, 0, 1208
362, 0, 501
362, 1, 4658
362, 2, 3963
362, 3, 176
362, 4, 21
362, 5, 1775
362, 6, 5392
363, 0, 2770
363, 1, 3624
363, 2, 6590
363, 3, 5531
364, 0, 7601
364, 1, 5180
364, 2, 5872
364, 3, 341
364, 4, 2905
364, 5, 2810
364, 6, 1511
365, 0, 3683
365, 1, 7928
365, 2, 243
365, 3, 241
365, 4, 1748
365, 5, 7240
365, 6, 3872
366, 0, 8995
366, 1, 877
366, 2, 5024
367, 0, 412
367, 1, 1057
367, 2, 3302
367, 3, 2809
367, 4, 6956
367, 5, 949
367, 6, 7558
368, 0, 6242
368, 1, 2093
368, 2, 6366
368, 3, 7960
368, 4, 70
368, 5, 3649
368, 6, 2489
368, 7, 5565
368, 8, 1830
368, 9, 3066
368, 10, 3346
369, 0, 8360
369, 1, 8794
369, 2, 4728
369, 3, 5148
369, 4, 7578
369, 5, 857
369, 6, 8166
369, 7, 446
369, 8, 2748
370, 0, 5526
370, 1, 3579
371, 0, 1207
371, 1, 722
371, 2, 8367
371, 3, 3123
371, 4, 7341
371, 5, 5612
371, 6, 2500
371, 7, 181
372, 0, 7714
372, 1, 8125
372, 2, 2474
372, 3, 6150
373, 0, 1477
373, 1, 5371
373, 2, 2570
373, 3, 5007
373, 4, 1658
373, 5, 5649
373, 6, 1808
373, 7, 3514
373, 8, 2110
374, 0, 6290
374, 1, 1322
374, 2, 9128
374, 3, 4514
374, 4, 9571
374, 5, 902
375, 0, 8206
375, 1, 6061
375, 2, 3895
375, 3, 2321
375, 4, 7809
375, 5, 5409
375, 6, 2962
376, 0, 6345
376, 1, 8381
376, 2, 4710
376, 3, 3899
376, 4, 8669
376, 5, 6904
377, 0, 9559
377, 1, 748
377, 2, 4106
377, 3, 1298
377, 4, 1762
377, 5, 9132
377, 6, 1744
378, 0, 2953
378, 1, 714
378, 2, 7499
378, 3, 3636
378, 4, 1515
379, 0, 7014
379, 1, 2968
379, 2, 6502
379, 3, 441
379, 4, 5013
379, 5, 1235
379, 6, 3579
380, 0, 1154
380, 1, 7934
380, 2, 832
380, 3, 2804
381, 0, 9702
381, 1, 6299
381, 2, 7217
381, 3, 805
381, 4, 7040
382, 0, 2914
382, 1, 129
382, 2, 4454
382, 3, 634
382, 4, 9344
382, 5, 7173
382, 6, 5159
382, 7, 3581
382, 8, 2332
383, 0, 7938
383, 1, 1424
383, 2, 6883
383, 3, 494
384, 0, 1224
384, 1, 3091
384, 2, 7987
384, 3, 5316
385, 0, 4507
385, 1, 1317
385, 2, 7450
385, 3, 5214
385, 4, 5811
385, 5, 6463
385, 6, 2162
385, 7, 755
385, 8, 1230
385, 9, 7567
385, 10, 3218
386, 0, 3761
386, 1, 3407
386, 2, 128
386, 3, 1228
386, 4, 5855
386, 5, 4793
386, 6, 1864
387, 0, 9083
387, 1, 4541
387, 2, 2703
387, 3, 7907
388, 0, 5351
388, 1, 1057
388, 2, 6724
388, 3, 219
388, 4, 5436
389, 0, 119
389, 1, 2624
389, 2, 2572
389, 3, 2148
389, 4, 6284
390, 0, 4482
390, 1, 9519
390, 2, 4230
390, 3, 4075
390, 4, 5878
390, 5, 1096
391, 0, 7705
391, 1, 2609
391, 2, 3985
391, 3, 6823
391, 4, 4979
392, 0, 8788
392, 1, 9962
392, 2, 2583
392, 3, 4608
392, 4, 5363
392, 5, 6952
392, 6, 485
392, 7, 8442
393, 0, 8721
393, 1, 6598
393, 2, 8917
394, 0, 232
394, 1, 257
394, 2, 8745
395, 0, 3000
395, 1, 2377
395, 2, 1566
395, 3, 1090
395, 4, 9194
395, 5, 7008
396, 0, 5649
396, 1, 3761
396, 2, 1759
396, 3, 1404
396, 4, 8709
397, 0, 9744
397, 1, 1003
397, 2, 3837
397, 3, 114
397, 4, 3013
397, 5, 9543
397, 6, 5627
397, 7, 8470
398, 0, 2963
398, 1, 4892
398, 2, 4545
398, 3, 3555
398, 4, 8431
398, 5, 9165
399, 0, 3693
399, 1, 2006
399, 2, 6521
399, 3, 9284
399, 4, 4512
400, 0, 2963
400, 1, 5067
400, 2, 5794
400, 3, 7071
400, 4, 7080
400, 5, 1741
400, 6, 1681
400, 7, 234
401, 0, 4041
401, 1, 4145
401, 2, 6719
401, 3, 7321
401, 4, 1878
402, 0, 5996
402, 1, 5488
403, 0, 1041
403, 1, 1851
403, 2, 2887
403, 3, 7893
403, 4, 307
403, 5, 5174
404, 0, 186
404, 1, 6660
404, 2, 7509
404, 3, 4471
405, 0, 5537
405, 1, 7017
405, 2, 3808
405, 3, 212
405, 4, 9139
405, 5, 424
405, 6, 6078
405, 7, 989
406, 0, 420
406, 1, 2771
406, 2, 1948
406, 3, 3059
406, 4, 235
406, 5, 1399
407, 0, 1747
407, 1, 4055
407, 2, 9076
407, 3, 1535
407, 4, 3364
407, 5, 2072
408, 0, 6602
408, 1, 1569
408, 2, 1359
408, 3, 2408
408, 4, 32
408, 5, 5809
408, 6, 4996
408, 7, 6982
408, 8, 7044
408, 9, 3225
409, 0, 3290
409, 1, 5326
409, 2, 2375
409, 3, 5802
409, 4, 759
409, 5, 9266
409, 6, 7495
410, 0, 5714
410, 1, 9279
410, 2, 4311
410, 3, 832
411, 0, 2098
411, 1, 4508
411, 2, 8831
411, 3, 9853
411, 4, 4076
411, 5, 2193
411, 6, 6153
411, 7, 7249
412, 0, 4275
412, 1, 4727
412, 2, 5385
412, 3, 3978
412, 4, 2957
412, 5, 7504
412, 6, 367
413, 0, 8045
413, 1, 5139
413, 2, 5357
413, 3, 1180
413, 4, 8337
413, 5, 1961
413, 6, 2074
414, 0, 5122
414, 1, 3223
414, 2, 4550
414, 3, 6601
414, 4, 781
414, 5, 2719
415, 0, 4358
415, 1, 9754
415, 2, 5545
415, 3, 9560
415, 4, 266
415, 5, 9197
416, 0, 6382
416, 1, 9152
416, 2, 9453
416, 3, 5411
416, 4, 969
416, 5, 9090
416, 6, 528
416, 7, 4958
416, 8, 6151
417, 0, 1944
417, 1, 4550
418, 0, 3222
418, 1, 2183
419, 0, 6383
419, 1, 2486
419, 2, 8693
419, 3, 2216
419, 4, 7291
419, 5, 4016
419, 6, 6574
419, 7, 2200
420, 0, 498
420, 1, 2212
421, 0, 1299
421, 1, 812
421, 2, 3272
421, 3, 9787
421, 4, 5424
421, 5, 3882
422, 0, 7768
422, 1, 9078
422, 2, 1090
422, 3, 9522
422, 4, 2471
422, 5, 5398
422, 6, 4928
422, 7, 4776
422, 8, 4345
422, 9, 6279
422, 10, 8202
423, 0, 8054
423, 1, 1247
423, 2, 6194
423, 3, 5493
423, 4, 5140
423, 5, 1744
423, 6, 1439
423, 7, 5026
423, 8, 5885
424, 0, 7156
424, 1, 2123
424, 2, 7172
425, 0, 9018
425, 1, 5221
425, 2, 9695
425, 3, 3634
425, 4, 238
425, 5, 7838
425, 6, 636
425, 7, 6599
425, 8, 5056
425, 9, 807
426, 0, 3457
427, 0, 139
427, 1, 3956
427, 2, 9462
427, 3, 9509
427, 4, 419
428, 0, 2873
428, 1, 4212
428, 2, 2158
428, 3, 7512
428, 4, 3979
428, 5, 1936
429, 0, 7867
429, 1, 6612
429, 2, 6361
429, 3, 3086
429, 4, 8075
429, 5, 7839
429, 6, 3998
430, 0, 7382
431, 0, 5899
431, 1, 735
431, 2, 1863
431, 3, 5137
431, 4, 5968
431, 5, 9473
431, 6, 3150
431, 7, 4903
432, 0, 318
432, 1, 8995
433, 0, 1587
433, 1, 2447
433, 2, 5610
433, 3, 8584
433, 4, 3890
433, 5, 7034
433, 6, 5936
434, 0, 8617
434, 1, 9851
434, 2, 2229
434, 3, 8786
434, 4, 954
434, 5, 4473
434, 6, 4131
435, 0, 239
435, 1, 117
436, 0, 8052
437, 0, 2319
437, 1, 1906
437, 2, 1189
437, 3, 2494
438, 0, 9248
438, 1, 7755
438, 2, 8768
438, 3, 6033
438, 4, 8527
439, 0, 3822
439, 1, 554
439, 2, 4480
439, 3, 5928
439, 4, 3383
439, 5, 9848
439, 6, 2498
439, 7, 7421
440, 0, 1757
440, 1, 1207
440, 2, 3024
440, 3, 866
440, 4, 9399
440, 5, 4734
440, 6, 7656
441, 0, 1206
441, 1, 5829
441, 2, 3754
441, 3, 328
441, 4, 8875
441, 5, 379
442, 0, 67
442, 1, 4260
442, 2, 2811
442, 3, 9256
442, 4, 5862
443, 0, 8105
443, 1, 4519
443, 2, 4793
443, 3, 9386
443, 4, 51
443, 5, 1904
443, 6, 3209
443, 7, 8745
443, 8, 4909
444, 0, 609
444, 1, 8820
444, 2, 1511
444, 3, 1452
444, 4, 7679
444, 5, 647
444, 6, 7927
445, 0, 6752
445, 1, 3376
446, 0, 5116
446, 1, 363
446, 2, 7667
446, 3, 8614
446, 4, 369
447, 0, 1447
447, 1, 1576
447, 2, 1705
447, 3, 8889
447, 4, 9770
447, 5, 8853
447, 6, 6399
448, 0, 6247
448, 1, 7086
448, 2, 7985
448, 3, 6679
448, 4, 2508
448, 5, 3749
448, 6, 2385
449, 0, 3548
450, 0, 8892
450, 1, 9079
450, 2, 7976
451, 0, 1991
451, 1, 6546
451, 2, 8349
451, 3, 9566
451, 4, 3376
451, 5, 4362
452, 0, 4921
453, 0, 993
453, 1, 2523
453, 2, 9027
453, 3, 688
453, 4, 4025
454, 0, 8606
454, 1, 9272
454, 2, 3827
454, 3, 2349
454, 4, 3100
455, 0, 6715
455, 1, 9510
455, 2, 9332
456, 0, 1214
456, 1, 6869
456, 2, 8008
456, 3, 9205
456, 4, 6585
456, 5, 7510
456, 6, 8027
457, 0, 6769
457, 1, 9800
457, 2, 9871
457, 3, 7644
457, 4, 7041
458, 0, 4136
458, 1, 2713
458, 2, 9472
458, 3, 9840
458, 4, 3922
459, 0, 4837
459, 1, 1272
459, 2, 9773
459, 3, 9440
459, 4, 4706
459, 5, 5091
459, 6, 6178
459, 7, 5138
459, 8, 4896
459, 9, 6556
460, 0, 253
460, 1, 108
460, 2, 9920
461, 0, 5274
461, 1, 404
461, 2, 5821
461, 3, 6942
461, 4, 8693
461, 5, 220
461, 6, 395
462, 0, 6042
462, 1, 92
462, 2, 1956
463, 0, 3740
463, 1, 195
463, 2, 8942
463, 3, 474
463, 4, 1249
463, 5, 6342
463, 6, 8729
463, 7, 7808
463, 8, 1749
463, 9, 2912
463, 10, 85
463, 11, 2726
463, 12, 707
464, 0, 36
464, 1, 1009
464, 2, 9083
464, 3, 1604
465, 0, 8342
465, 1, 7039
466, 0, 2657
466, 1, 6420
466, 2, 1846
466, 3, 1151
466, 4, 2604
467, 0, 2386
467, 1, 1898
467, 2, 5990
467, 3, 6885
467, 4, 3696
467, 5, 9261
467, 6, 6798
468, 0, 322
468, 1, 1844
469, 0, 9743
469, 1, 719
469, 2, 6335
469, 3, 6350
469, 4, 6832
469, 5, 3068
470, 0, 7901
470, 1, 5356
470, 2, 9729
470, 3, 9748
470, 4, 2762
470, 5, 7613
470, 6, 5059
470, 7, 1936
471, 0, 4236
471, 1, 6181
471, 2, 6000
471, 3, 7233
471, 4, 3977
471, 5, 1841
471, 6, 560
471, 7, 7797
471, 8, 8863
471, 9, 4611
472, 0, 6340
472, 1, 7910
472, 2, 6580
472, 3, 7891
472, 4, 1389
472, 5, 8065
472, 6, 2547
473, 0, 33
474, 0, 2485
474, 1, 7629
474, 2, 9821
475, 0, 3329
475, 1, 1354
476, 0, 5934
476, 1, 7423
476, 2, 9606
476, 3, 3101
476, 4, 7116
477, 0, 5448
477, 1, 4820
477, 2, 119
477, 3, 9624
477, 4, 5313
477, 5, 2703
478, 0, 2772
478, 1, 4475
479, 0, 1516
479, 1, 962
479, 2, 5825
479, 3, 4134
479, 4, 1007
479, 5, 7395
479, 6, 1629
479, 7, 1981
480, 0, 2867
480, 1, 4144
480, 2, 6384
480, 3, 6640
480, 4, 8040
481, 0, 9209
481, 1, 5492
481, 2, 6653
481, 3, 4524
482, 0, 1528
482, 1, 8301
482, 2, 209
482, 3, 1655
482, 4, 9054
482, 5, 8521
483, 0, 130
483, 1, 9122
483, 2, 5000
483, 3, 200
483, 4, 2053
484, 0, 2825
484, 1, 3318
484, 2, 9444
484, 3, 6088
484, 4, 5466
484, 5, 1611
484, 6, 7324
484, 7, 9308
484, 8, 3772
484, 9, 5437
484, 10, 5182
484, 11, 7709
485, 0, 6562
485, 1, 6339
486, 0, 1273
486, 1, 934
486, 2, 5094
486, 3, 6973
487, 0, 4245
487, 1, 7436
487, 2, 5731
487, 3, 5323
487, 4, 9159
487, 5, 38
488, 0, 1151
488, 1, 4337
488, 2, 8056
488, 3, 3972
488, 4, 5048
488, 5, 5106
488, 6, 9630
489, 0, 4116
489, 1, 9092
489, 2, 7420
489, 3, 8666
489, 4, 2777
489, 5, 9097
489, 6, 5820
490, 0, 1770
490, 1, 9886
490, 2, 7995
490, 3, 3051
490, 4, 273
491, 0, 1376
491, 1, 3335
491, 2, 2746
491, 3, 8445
491, 4, 1183
491, 5, 4804
492, 0, 5793
492, 1, 4006
492, 2, 9052
492, 3, 2725
492, 4, 3256
493, 0, 6183
493, 1, 3772
493, 2, 1070
494, 0, 5957
494, 1, 928
494, 2, 2727
494, 3, 499
494, 4, 383
494, 5, 8274
494, 6, 5192
494, 7, 2603
495, 0, 5031
495, 1, 4991
495, 2, 471
496, 0, 204
496, 1, 4595
497, 0, 2307
497, 1, 157
498, 0, 8520
498, 1, 1583
498, 2, 3056
498, 3, 1055
499, 0, 494
499, 1, 7849
499, 2, 9578
499, 3, 9872
499, 4, 5339
499, 5, 1232
500, 0, 1788
500, 1, 9465
500, 2, 9007
500, 3, 1887
500, 4, 6121
501, 0, 362
501, 1, 1719
501, 2, 8279
502, 0, 3480
502, 1, 873
502, 2, 1443
503, 0, 5488
503, 1, 7135
503, 2, 3717
503, 3, 1432
503, 4, 3359
503, 5, 4407
503, 6, 4931
503, 7, 3595
503, 8, 2134
504, 0, 2726
504, 1, 3855
504, 2, 1031
505, 0, 1388
505, 1, 5824
505, 2, 1686
505, 3, 4027
505, 4, 9333
505, 5, 7241
505, 6, 2440
506, 0, 6408
506, 1, 650
506, 2, 1318
506, 3, 9528
506, 4, 5349
506, 5, 3749
506, 6, 8156
506, 7, 2843
507, 0, 9750
507, 1, 8662
507, 2, 7409
507, 3, 4243
507, 4, 3415
507, 5, 4059
507, 6, 9961
508, 0, 2747
508, 1, 9362
508, 2, 9888
508, 3, 9540
508, 4, 7829
508, 5, 7854
508, 6, 782
509, 0, 935
509, 1, 9268
509, 2, 6955
509, 3, 4736
509, 4, 9662
509, 5, 8086
509, 6, 5913
509, 7, 2499
510, 0, 282
511, 0, 1310
511, 1, 2869
512, 0, 1041
512, 1, 9930
513, 0, 2132
513, 1, 5301
513, 2, 9417
513, 3, 8369
513, 4, 9203
513, 5, 5766
513, 6, 3363
513, 7, 4422
514, 0, 5393
514, 1, 3317
514, 2, 7565
514, 3, 8081
514, 4, 8267
514, 5, 3254
515, 0, 6735
515, 1, 2031
515, 2, 2416
516, 0, 1530
516, 1, 811
516, 2, 3388
516, 3, 685
516, 4, 8971
516, 5, 106
516, 6, 138
517, 0, 5052
517, 1, 2063
517, 2, 4860
517, 3, 634
518, 0, 5737
518, 1, 8188
518, 2, 4703
518, 3, 4602
518, 4, 4283
519, 0, 8754
520, 0, 2151
521, 0, 2916
521, 1, 1346
521, 2, 3953
521, 3, 7911
521, 4, 3202
521, 5, 7190
522, 0, 5752
522, 1, 1086
522, 2, 8421
522, 3, 1107
522, 4, 2753
522, 5, 7301
523, 0, 5181
523, 1, 9947
523, 2, 9538
523, 3, 246
524, 0, 6976
524, 1, 4340
525, 0, 1772
525, 1, 4877
525, 2, 2431
525, 3, 6737
526, 0, 7883
526, 1, 9344
526, 2, 140
526, 3, 5668
526, 4, 941
526, 5, 9633
526, 6, 6054
527, 0, 2894
527, 1, 6379
527, 2, 6606
527, 3, 3359
528, 0, 3641
528, 1, 5876
528, 2, 8201
528, 3, 1455
528, 4, 78
528, 5, 2361
528, 6, 5380
528, 7, 416
529, 0, 6863
529, 1, 2245
529, 2, 944
529, 3, 3632
529, 4, 756
529, 5, 5244
530, 0, 253
530, 1, 3180
530, 2, 227
530, 3, 9815
531, 0, 837
531, 1, 1123
531, 2, 413
531, 3, 2307
531, 4, 4580
531, 5, 2406
532, 0, 6232
532, 1, 8594
532, 2, 3860
532, 3, 8043
533, 0, 5837
533, 1, 3543
533, 2, 5054
533, 3, 3984
533, 4, 9015
533, 5, 3491
533, 6, 4681
533, 7, 2176
533, 8, 9675
533, 9, 942
533, 10, 7627
534, 0, 353
534, 1, 8556
534, 2, 7927
534, 3, 4356
534, 4, 8
534, 5, 6475
534, 6, 7301
534, 7, 2808
535, 0, 2748
535, 1, 2195
535, 2, 6457
535, 3, 6039
535, 4, 2075
536, 0, 1798
536, 1, 9417
536, 2, 4601
536, 3, 1201
536, 4, 7448
536, 5, 4468
537, 0, 60
537, 1, 1695
537, 2, 7451
537, 3, 2482
538, 0, 9823
539, 0, 2127
539, 1, 8051
539, 2, 2021
540, 0, 5786
540, 1, 3324
540, 2, 3389
540, 3, 6847
540, 4, 9358
540, 5, 7912
541, 0, 4149
541, 1, 455
541, 2, 1372
541, 3, 1220
541, 4, 1502
541, 5, 5815
542, 0, 8166
542, 1, 7199
542, 2, 8645
542, 3, 4053
543, 0, 4363
543, 1, 1412
543, 2, 6253
543, 3, 6532
543, 4, 745
543, 5, 4618
544, 0, 24
544, 1, 2291
544, 2, 8026
544, 3, 2886
544, 4, 118
545, 0, 7000
545, 1, 1601
545, 2, 9912
545, 3, 1272
545, 4, 2648
546, 0, 2695
546, 1, 2268
546, 2, 9497
546, 3, 5879
546, 4, 7898
547, 0, 5361
547, 1, 1918
547, 2, 9052
547, 3, 9455
547, 4, 9046
548, 0, 6929
548, 1, 2890
548, 2, 5846
548, 3, 1034
549, 0, 411
549, 1, 7469
549, 2, 9507
549, 3, 9744
549, 4, 2289
549, 5, 9705
549, 6, 388
549, 7, 7743
549, 8, 1076
550, 0, 5618
550, 1, 7997
550, 2, 6649
550, 3, 7332
550, 4, 9542
550, 5, 8752
550, 6, 4474
551, 0, 8976
551, 1, 8305
551, 2, 7449
551, 3, 9387
551, 4, 8259
551, 5, 4595
551, 6, 6986
551, 7, 6280
552, 0, 7384
552, 1, 1605
552, 2, 2279
552, 3, 1277
552, 4, 5110
552, 5, 5383
553, 0, 9574
554, 0, 974
555, 0, 5305
555, 1, 2258
555, 2, 8179
555, 3, 6530
555, 4, 1687
555, 5, 8412
555, 6, 2921
555, 7, 7107
555, 8, 7477
555, 9, 2026
555, 10, 8295
556, 0, 6090
556, 1, 3629
556, 2, 6241
556, 3, 9499
556, 4, 8410
556, 5, 168
556, 6, 6339
556, 7, 2066
556, 8, 230
556, 9, 6650
557, 0, 3062
557, 1, 246
